mal_id,title,type,episodes,members,genres_clean,source,air_year,air_season,airing_start_clean
1831,Iczer-Girl Iczelion,OVA,2.0,2171,"['Action', 'Adventure', 'Sci-Fi']",Original,1995,winter,1995-01-26
2480,Dragon Knight Gaiden,OVA,1.0,1280,"['Action', 'Fantasy', 'Hentai', 'Demons']",Visual novel,1995,winter,1995-02-24
2714,Sotsugyou: Graduation,OVA,2.0,1013,"['Drama', 'School']",Visual novel,1995,winter,1995-01-20
2081,Makeruna! Makendou,OVA,1.0,1012,"['Magic', 'Comedy', 'Shounen']",Game,1995,winter,1995-03-24
33897,Utsukushii Chikyuu wo Yogosanai de,OVA,1.0,121,['Drama'],Picture book,1995,winter,1995-03-23
35721,Atashi Tenshi Anata Akuma,OVA,2.0,119,[],-,1995,winter,1995-03-20
905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,Movie,1.0,105655,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Shounen']",Manga,1995,winter,1995-03-03
2498,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,Movie,1.0,12063,"['Comedy', 'Drama', 'School', 'Shounen', 'Slice of Life', 'Sports']",Manga,1995,winter,1995-03-03
520,Marmalade Boy Movie,Movie,1.0,8353,"['Romance', 'Shoujo']",-,1995,winter,1995-03-03
2648,Doraemon: 2112-nen Doraemon Tanjou,Movie,1.0,2890,"['Kids', 'Fantasy', 'Comedy']",-,1995,winter,1995-03-03
2674,Doraemon Movie 16: Nobita no Sousei Nikki,Movie,1.0,2314,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']",-,1995,winter,1995-03-03
7366,"Boku no Chikyuu wo Mamotte: Alice kara, Rin-kun e",Movie,1.0,1616,"['Drama', 'Romance', 'Sci-Fi', 'Shoujo']",-,1995,winter,1995-01-31
6209,Macross 7 Plus,Special,11.0,5562,"['Music', 'Slice of Life', 'Space', 'Mecha']",Original,1995,winter,1995-01-24
3620,Blue Seed Omake,Special,14.0,2582,"['Comedy', 'Parody']",-,1995,winter,1995-01-20
18825,Hello Kitty no Shiawase no Tulip,Special,1.0,268,['Kids'],-,1995,winter,1995-01-06
23765,Yamiyo no Jidaigeki,Special,2.0,262,"['Historical', 'Horror']",-,1995,winter,1995-02-18
29505,Suna Asobi,Special,1.0,200,"['Adventure', 'Music', 'Kids']",-,1995,winter,1995-01-09
90,Mobile Suit Gundam Wing,TV,49.0,127375,"['Action', 'Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']",Original,1995,spring,1995-04-07
534,Slayers,TV,26.0,113582,"['Adventure', 'Comedy', 'Demons', 'Magic', 'Fantasy']",Light novel,1995,spring,1995-04-07
123,Fushigi Yuugi,TV,52.0,93666,"['Adventure', 'Fantasy', 'Magic', 'Martial Arts', 'Comedy', 'Romance', 'Historical', 'Drama', 'Shoujo']",Manga,1995,spring,1995-04-06
1239,Bishoujo Senshi Sailor Moon SuperS,TV,39.0,85718,"['Drama', 'Magic', 'Romance', 'Shoujo']",Manga,1995,spring,1995-03-04
696,Tenchi Muyou!,TV,26.0,60567,"['Comedy', 'Harem', 'Romance', 'Sci-Fi', 'Shounen', 'Space']",Original,1995,spring,1995-04-01
1563,Magic Knight Rayearth II,TV,29.0,26366,"['Adventure', 'Drama', 'Fantasy', 'Magic', 'Mecha', 'Romance', 'Shoujo']",Manga,1995,spring,1995-04-10
876,Street Fighter II V,TV,29.0,21388,"['Action', 'Adventure', 'Drama', 'Mystery', 'Shounen']",Game,1995,spring,1995-04-10
1533,Ai Tenshi Densetsu Wedding Peach,TV,51.0,17759,"['Adventure', 'Magic', 'Comedy', 'Romance', 'Shoujo']",Manga,1995,spring,1995-04-05
914,Ike! Ina-chuu Takkyuubu,TV,26.0,13350,"['Comedy', 'Ecchi', 'School', 'Sports']",Manga,1995,spring,1995-04-05
1893,Azuki-chan,TV,117.0,2241,"['Comedy', 'Romance', 'Shoujo', 'Slice of Life']",Manga,1995,spring,1995-04-04
3036,Tobe! Isami,TV,50.0,1641,"['Action', 'Adventure', 'Comedy', 'Romance', 'Shounen']",Original,1995,spring,1995-04-08
2757,Juuni Senshi Bakuretsu Eto Ranger,TV,39.0,1555,"['Action', 'Fantasy', 'Comedy']",Original,1995,spring,1995-04-06
3099,Juusenshi Gulkeeva,TV,26.0,1553,"['Action', 'Fantasy', 'Mecha', 'Super Power']",-,1995,spring,1995-04-04
2487,Kyouryuu Boukenki Jura Tripper,TV,39.0,1345,"['Sci-Fi', 'Adventure', 'Drama', 'Fantasy']",Other,1995,spring,1995-04-01
4286,Bonobono (TV),TV,48.0,1097,['Comedy'],4-koma manga,1995,spring,1995-04-20
7245,Sekai Meisaku Douwa: Wow! Maerchen Oukoku,TV,26.0,625,['Fantasy'],-,1995,spring,1995-04-07
7505,Knyacki!,TV,,600,"['Comedy', 'Kids', 'Drama', 'Fantasy']",-,1995,spring,1995-04-06
18819,Alice Tantei Kyoku,TV,56.0,297,"['Mystery', 'Kids', 'Fantasy']",Original,1995,spring,1995-04-04
9812,Bit the Cupid,TV,48.0,259,['Comedy'],-,1995,spring,1995-04-25
12793,Yanbou Ninbou Tonbou,TV,39.0,198,['Fantasy'],Radio,1995,spring,1995-04-05
11197,Kuma no Puutarou,TV,30.0,197,['Comedy'],-,1995,spring,1995-04-19
29375,Robot Pulta,TV,,185,"['Adventure', 'Comedy', 'Kids', 'Mecha']",-,1995,spring,1995-04-03
29467,Bubaga,TV,8.0,160,"['Kids', 'Adventure']",-,1995,spring,1995-05-04
29473,Toko-chan Chokkin,TV,3.0,133,"['Kids', 'Slice of Life', 'Adventure', 'Historical']",-,1995,spring,1995-04-09
117,El Hazard: The Magnificent World,OVA,7.0,15037,"['Adventure', 'Comedy', 'Romance', 'Fantasy']",Original,1995,spring,1995-05-25
1496,Fushigi no Kuni no Miyuki-chan,OVA,2.0,10017,"['Comedy', 'Ecchi', 'Fantasy', 'Shoujo Ai']",Manga,1995,spring,1995-06-20
1908,Lesson XX,OVA,1.0,7120,"['Romance', 'Shounen Ai']",Novel,1995,spring,1995-04-06
1232,Saber Marionette R,OVA,3.0,6812,"['Action', 'Comedy', 'Harem', 'Mecha', 'Sci-Fi']",-,1995,spring,1995-05-23
1181,Hikyou Tanken Fam & Ihrlie,OVA,4.0,6490,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic']",Manga,1995,spring,1995-06-24
1339,Cool Devices,OVA,11.0,5897,['Hentai'],-,1995,spring,1995-04-24
1338,Shin Megami Tensei: Tokyo Mokushiroku,OVA,2.0,5216,"['Action', 'Sci-Fi', 'Horror', 'Demons', 'Supernatural']",Manga,1995,spring,1995-04-20
12343,Dirty Pair Flash 2,OVA,5.0,2949,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Police']",Light novel,1995,spring,1995-05-31
1383,Yuuwaku Countdown,OVA,6.0,2307,"['Action', 'Comedy', 'Fantasy', 'Hentai', 'Horror', 'Mecha', 'Romance', 'Supernatural']",Manga,1995,spring,1995-06-14
3211,Otenki Oneesan,OVA,2.0,2110,"['Comedy', 'Hentai', 'Yuri']",-,1995,spring,1995-05-31
3569,Injuu Seisen: Twin Angels,OVA,4.0,2062,"['Hentai', 'Horror']",Original,1995,spring,1995-05-11
2528,Megami Paradise,OVA,2.0,1888,"['Adventure', 'Ecchi', 'Fantasy']",Visual novel,1995,spring,1995-06-06
2610,Kakyuusei,OVA,4.0,1806,"['Drama', 'Harem', 'Hentai', 'Romance']",Visual novel,1995,spring,1995-06-15
1643,Sailor Victory,OVA,2.0,1418,"['Action', 'Comedy', 'Mecha', 'Sci-Fi']",Original,1995,spring,1995-06-24
2529,Princess Minerva,OVA,1.0,1411,"['Parody', 'Adventure', 'Fantasy', 'Comedy']",Game,1995,spring,1995-04-30
3645,Yunyun☆Paradise,OVA,1.0,1301,['Hentai'],Manga,1995,spring,1995-06-29
2737,Kouryuu no Mimi: Mina no Shou,OVA,2.0,766,"['Action', 'Super Power', 'Drama']",Manga,1995,spring,1995-04-25
17649,Udauda Yatteru Hima wa Nee!,OVA,2.0,313,"['Action', 'Comedy', 'School', 'Shounen']",-,1995,spring,1995-04-06
29249,Kiki to Lala no Mamatte Suteki!,OVA,1.0,196,"['Kids', 'Magic']",-,1995,spring,1995-06-20
27373,Sore Ike! Anpanman: Otanjoubi Series,OVA,12.0,180,"['Kids', 'Fantasy', 'Comedy']",-,1995,spring,1995-04-25
1419,Lupin III: Kutabare! Nostradamus,Movie,1.0,8001,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",Manga,1995,spring,1995-04-21
6217,Crayon Shin-chan Movie 03: Unkokusai no Yabou,Movie,1.0,3295,"['Sci-Fi', 'Comedy', 'Historical', 'Seinen']",Manga,1995,spring,1995-04-14
1866,Seirei Tsukai,Movie,1.0,2721,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Romance', 'Shounen', 'Supernatural']",-,1995,spring,1995-03-31
2715,Totsuzen! Neko no Kuni Banipal Witt,Movie,1.0,2030,['Adventure'],-,1995,spring,1995-06-09
30036,Tokai no Butchy,Movie,1.0,216,"['Romance', 'Music']",-,1995,spring,1995-06-28
19049,Tobe! Pegasus Kokoro no Goal ni Shoot,Movie,1.0,190,"['School', 'Sports']",-,1995,spring,1995-06-02
40301,Bomberman: Yuuki wo Arigatou - Watashi ga Mimi ni Naru,Movie,1.0,163,"['Drama', 'Game', 'Kids']",Game,1995,spring,1995-04-12
3076,Bishoujo Senshi Sailor Moon SuperS Specials,Special,3.0,18176,"['Magic', 'Romance', 'Shoujo']",Manga,1995,spring,1995-04-07
386,H2,TV,41.0,7500,"['Comedy', 'Sports', 'Romance', 'Shounen']",Manga,1995,summer,1995-06-01
616,Nurse Angel Ririka SOS,TV,35.0,2821,"['Drama', 'Fantasy', 'Magic', 'Shoujo']",Manga,1995,summer,1995-07-07
29489,Karasu no Puuta,TV,2.0,140,['Kids'],-,1995,summer,1995-06-08
1011,Ranma ½ Super,OVA,3.0,15190,"['Adventure', 'Comedy', 'Martial Arts', 'Romance', 'Shounen', 'Supernatural']",Manga,1995,summer,1995-09-20
736,Keiraku no Houteishiki Level-C,OVA,1.0,12997,"['Hentai', 'Drama', 'Yaoi']",Manga,1995,summer,1995-07-13
1225,3x3 Eyes: Seima Densetsu,OVA,3.0,12197,"['Action', 'Adventure', 'Horror', 'Demons', 'Romance', 'Fantasy']",Manga,1995,summer,1995-07-24
1918,Mahou Shoujo Pretty Sammy,OVA,3.0,6058,"['Comedy', 'Parody', 'Magic', 'Fantasy']",Original,1995,summer,1995-08-24
2473,Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,OVA,2.0,3011,"['Action', 'Adventure', 'Comedy', 'Magic', 'Mecha', 'Sci-Fi']",Game,1995,summer,1995-09-20
10824,Ranma ½: DoCo Music Video,OVA,1.0,2984,"['Comedy', 'Martial Arts', 'Music', 'Slice of Life']",-,1995,summer,1995-08-18
1332,Elf no Wakaokusama,OVA,2.0,2838,"['Fantasy', 'Hentai']",-,1995,summer,1995-07-24
2522,Rakushou! Hyper Doll,OVA,2.0,1820,"['Magic', 'Adventure', 'Comedy', 'Sci-Fi', 'Shounen']",Manga,1995,summer,1995-09-24
2072,Idol Project,OVA,4.0,1615,"['Adventure', 'Comedy', 'Music']",-,1995,summer,1995-09-21
4700,Visionary,OVA,5.0,1607,['Hentai'],Manga,1995,summer,1995-08-24
1528,Bishoujo Yuugekitai Battle Skipper,OVA,3.0,1546,"['Sci-Fi', 'Comedy', 'Mecha']",Original,1995,summer,1995-08-22
5649,Injuu Onna Kyoushi,OVA,3.0,1205,['Hentai'],-,1995,summer,1995-07-20
24259,Mechano: Scientific Attack Force,OVA,3.0,292,"['Comedy', 'Dementia', 'Fantasy', 'Horror', 'Music', 'Parody']",-,1995,summer,1995-08-31
16263,Konchuu Tsurezuregusa,OVA,1.0,289,"['Kids', 'Slice of Life']",-,1995,summer,1995-08-02
23767,Yamiyo no Jidaigeki (OVA),OVA,2.0,215,"['Historical', 'Horror']",-,1995,summer,1995-08-01
585,Mimi wo Sumaseba,Movie,1.0,207434,"['Slice of Life', 'Drama', 'Romance', 'Shoujo']",Manga,1995,summer,1995-07-14
906,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru,Movie,1.0,92070,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Shounen']",Manga,1995,summer,1995-07-14
536,Slayers: The Motion Picture,Movie,1.0,20756,"['Adventure', 'Comedy', 'Magic', 'Fantasy', 'Shounen']",Light novel,1995,summer,1995-07-28
2499,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,Movie,1.0,12220,"['Comedy', 'Drama', 'School', 'Shounen', 'Slice of Life', 'Sports']",Manga,1995,summer,1995-07-14
1400,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,Movie,1.0,7561,"['Action', 'Sci-Fi', 'Adventure', 'Music', 'Comedy', 'Drama', 'Mecha', 'Shounen']",Original,1995,summer,1995-09-29
3829,Anne no Nikki,Movie,1.0,6073,"['Drama', 'Historical']",-,1995,summer,1995-08-18
515,Hajimari no Boukensha-tachi: Legend of Crystania,Movie,1.0,4301,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Supernatural']",-,1995,summer,1995-07-28
2851,Ninkuu (Movie),Movie,1.0,1324,"['Action', 'Adventure', 'Comedy', 'Historical', 'Martial Arts', 'Shounen']",Manga,1995,summer,1995-07-14
1776,Bulg-eunmae,Movie,1.0,966,"['Super Power', 'Martial Arts']",-,1995,summer,1995-08-04
10058,Sore Ike! Anpanman: Yuurei Sen wo Yattsukero!!,Movie,1.0,251,"['Comedy', 'Fantasy', 'Kids']",-,1995,summer,1995-07-28
20143,Kazu & Yasu Hero Tanjou,Movie,1.0,241,"['Drama', 'Sports']",-,1995,summer,1995-07-21
21933,Sore Ike! Anpanman: Anpanman to Happy Otanjoubi,Movie,1.0,204,"['Comedy', 'Fantasy', 'Kids']",-,1995,summer,1995-07-28
21101,Katta-kun Monogatari,Movie,1.0,169,"['Adventure', 'Kids']",-,1995,summer,1995-07-11
1434,Lupin III: Harimao no Zaihou wo Oe!!,Special,1.0,5072,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",Manga,1995,summer,1995-08-03
10351,Tenchi Muyou! Ryououki 2nd Season Picture Drama,Special,1.0,4978,"['Comedy', 'Sci-Fi', 'Shounen', 'Space']",Original,1995,summer,1995-09-24
25983,Private Eye Dol,Special,3.0,231,"['Comedy', 'Mystery']",-,1995,summer,1995-08-11
29493,Kyouryou Pikora,Special,1.0,139,"['Kids', 'Adventure']",-,1995,summer,1995-07-31
225,Dragon Ball GT,TV,64.0,443951,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Super Power', 'Magic', 'Fantasy', 'Shounen']",Manga,1996,winter,1996-02-07
45,Rurouni Kenshin: Meiji Kenkaku Romantan,TV,94.0,370585,"['Action', 'Adventure', 'Comedy', 'Historical', 'Romance', 'Samurai', 'Shounen']",Manga,1996,winter,1996-01-10
235,Detective Conan,TV,,235569,"['Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen']",Manga,1996,winter,1996-01-08
2705,Bakusou Kyoudai Let's & Go,TV,51.0,8094,"['Adventure', 'Cars', 'Sports', 'Shounen']",Manga,1996,winter,1996-01-08
7619,Gegege no Kitarou (1996),TV,114.0,2418,"['Adventure', 'Demons', 'Supernatural']",Manga,1996,winter,1996-01-07
3505,Yuusha Shirei Dagwon,TV,48.0,1501,"['Action', 'Adventure', 'Martial Arts', 'Mecha', 'Super Power', 'School']",Original,1996,winter,1996-02-03
3425,Meiken Lassie,TV,25.0,1029,"['Adventure', 'Slice of Life', 'Kids']",Novel,1996,winter,1996-01-14
9540,Bucket de Gohan,TV,20.0,263,['Comedy'],-,1996,winter,1996-01-08
30,Neon Genesis Evangelion,TV,26.0,1051929,"['Action', 'Sci-Fi', 'Dementia', 'Psychological', 'Drama', 'Mecha']",Original,1996,winter,1995-10-04
495,Bakuretsu Hunters,TV,26.0,16528,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']",Manga,1996,winter,1995-10-03
1567,Kaitou Saint Tail,TV,43.0,14881,"['Adventure', 'Magic', 'Romance', 'Shoujo']",Manga,1996,winter,1995-10-12
116,El Hazard: The Wanderers,TV,26.0,14233,"['Adventure', 'Comedy', 'Romance', 'Fantasy']",Original,1996,winter,1995-10-06
852,Gokinjo Monogatari,TV,50.0,12663,"['Slice of Life', 'Comedy', 'Drama', 'Romance', 'Shoujo']",Manga,1996,winter,1995-09-09
961,Virtua Fighter,TV,35.0,7528,"['Action', 'Adventure', 'Martial Arts', 'Comedy', 'Shounen']",Game,1996,winter,1995-10-09
2736,Mojakou,TV,74.0,1888,"['Comedy', 'Fantasy', 'Sci-Fi']",-,1996,winter,1995-10-03
2366,Touma Kishinden Oni,TV,25.0,708,['Supernatural'],Game,1996,winter,1995-10-04
4782,Mama wa Poyopoyo Saurus ga Osuki,TV,52.0,571,"['Comedy', 'Kids', 'Slice of Life']",Manga,1996,winter,1995-09-02
18573,Noobow,TV,26.0,185,"['Kids', 'Slice of Life']",-,1996,winter,1995-10-04
21485,Dokkan! Robotendon,TV,26.0,181,"['Adventure', 'Kids', 'Slice of Life']",-,1996,winter,1995-10-04
81,Mobile Suit Gundam: The 08th MS Team,OVA,12.0,60351,"['Adventure', 'Drama', 'Mecha', 'Military', 'Romance', 'Sci-Fi']",Original,1996,winter,1996-01-24
2263,Sonic★the★Hedgehog,OVA,2.0,13463,"['Adventure', 'Comedy', 'Sci-Fi', 'Shounen']",Game,1996,winter,1996-01-25
2782,Fire Emblem,OVA,2.0,10249,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']",Game,1996,winter,1996-01-25
1217,Seikimatsu★Darling,OVA,1.0,6802,"['Comedy', 'Romance', 'Drama', 'Shounen Ai']",Manga,1996,winter,1996-02-15
1286,MD Geist II: Death Force,OVA,1.0,6503,"['Action', 'Military', 'Sci-Fi', 'Mecha']",-,1996,winter,1996-02-29
1701,Boku no Marie,OVA,3.0,3916,"['Comedy', 'Ecchi', 'Romance', 'Sci-Fi', 'Seinen']",Manga,1996,winter,1996-03-05
1100,Soreyuke! Uchuu Senkan Yamamoto Yohko,OVA,3.0,3701,"['Sci-Fi', 'Adventure', 'Comedy']",Novel,1996,winter,1996-03-05
1630,Yousei Hime Ren,OVA,2.0,3310,"['Adventure', 'Comedy', 'Fantasy']",Original,1996,winter,1995-10-26
1275,Can Can Bunny Extra,OVA,6.0,2978,"['Fantasy', 'Hentai', 'Romance']",Visual novel,1996,winter,1996-01-18
2097,Tokumu Sentai Shinesman,OVA,2.0,2494,"['Action', 'Comedy', 'Sci-Fi']",Manga,1996,winter,1996-02-20
1440,Ninja Mono,OVA,2.0,2438,"['Adventure', 'Comedy', 'Shounen', 'Supernatural']",Original,1996,winter,1996-03-26
2979,Akiko,OVA,2.0,2222,['Hentai'],-,1996,winter,1996-03-14
1820,Power Dolls,OVA,2.0,1679,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']",Game,1996,winter,1996-02-29
2326,Nankyoku 28 Gou,OVA,1.0,1520,['Hentai'],-,1996,winter,1996-03-21
4842,Doukyuusei 2 (OVA),OVA,12.0,1273,['Hentai'],-,1996,winter,1996-03-21
2082,Marriage: Kekkon,OVA,2.0,1203,"['Romance', 'Slice of Life']",Visual novel,1996,winter,1996-03-22
6097,Heisei Harenchi Gakuen,OVA,1.0,1194,"['Hentai', 'Comedy', 'School']",-,1996,winter,1996-02-29
5191,Trouble Evocation,OVA,2.0,1135,"['Drama', 'Hentai', 'Romance']",-,1996,winter,1996-03-07
4825,Tenkousei,OVA,4.0,722,['Hentai'],-,1996,winter,1996-03-07
18589,Hello Kitty no Minna no Mori wo Mamore!,OVA,1.0,274,['Kids'],-,1996,winter,1996-01-12
23723,Teppen,OVA,2.0,253,"['Action', 'Comedy']",-,1996,winter,1996-01-20
23353,Itsuka no Main: Kaminari Shounen - Tenta Sanjou!,OVA,1.0,243,"['Action', 'Drama', 'Seinen']",Manga,1996,winter,1996-02-20
22641,Kero Kero Keroppi no Bikkuri! Obakeyashiki,OVA,1.0,201,"['Kids', 'Supernatural']",-,1996,winter,1996-01-12
12759,Zokuzoku Mura no Obake-tachi,OVA,12.0,178,['Fantasy'],-,1996,winter,1996-02-20
893,Dragon Ball Movie 4: Saikyou e no Michi,Movie,1.0,44666,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Shounen', 'Super Power']",Manga,1996,winter,1996-03-01
2675,Doraemon Movie 17: Nobita to Ginga Express,Movie,1.0,3792,['Fantasy'],-,1996,winter,1996-03-01
7578,Gokinjo Monogatari the Movie,Movie,1.0,2157,"['Comedy', 'Drama', 'Romance']",Original,1996,winter,1996-03-01
4567,Armageddon,Movie,1.0,1283,"['Action', 'Adventure', 'Sci-Fi']",Manga,1996,winter,1996-01-18
2646,Dorami & Doraemons: Robot School's Seven Mysteries,Movie,1.0,1121,['Fantasy'],-,1996,winter,1996-03-01
4201,Chocchan Monogatari,Movie,1.0,979,"['Slice of Life', 'Historical', 'Drama']",-,1996,winter,1996-03-19
17479,Bad Badtz-Maru no Ore no Pochi wa Sekaiichi,Movie,1.0,248,['Kids'],-,1996,winter,1996-01-12
19909,Pipi Tobenai Hotaru,Movie,1.0,192,"['Drama', 'Fantasy']",Novel,1996,winter,1996-03-22
1477,City Hunter: The Secret Service,Special,1.0,5639,"['Action', 'Comedy', 'Mystery', 'Shounen']",Manga,1996,winter,1996-01-04
182,Tenkuu no Escaflowne,TV,26.0,123981,"['Adventure', 'Psychological', 'Romance', 'Fantasy', 'Mecha']",Original,1996,spring,1996-04-02
996,Bishoujo Senshi Sailor Moon: Sailor Stars,TV,34.0,82245,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Romance', 'Shoujo']",Manga,1996,spring,1996-03-08
535,Slayers Next,TV,26.0,57871,"['Adventure', 'Comedy', 'Demons', 'Magic', 'Fantasy']",Light novel,1996,spring,1996-04-05
1486,Kodomo no Omocha (TV),TV,102.0,46241,"['Comedy', 'Drama', 'Romance', 'Shoujo']",Manga,1996,spring,1996-04-05
92,After War Gundam X,TV,39.0,28025,"['Sci-Fi', 'Adventure', 'Space', 'Drama', 'Mecha']",Original,1996,spring,1996-04-05
2012,Jigoku Sensei Nube,TV,49.0,14705,"['Adventure', 'Comedy', 'Horror', 'Romance', 'School', 'Shounen', 'Supernatural']",Manga,1996,spring,1996-04-13
286,B'T X,TV,25.0,9209,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",Manga,1996,spring,1996-04-06
3010,Kaiketsu Zorro,TV,52.0,8643,"['Adventure', 'Historical', 'Shounen']",Other,1996,spring,1996-04-05
2817,Cinderella Monogatari,TV,26.0,5907,"['Adventure', 'Kids', 'Romance', 'Fantasy']",-,1996,spring,1996-04-04
1040,Mizuiro Jidai,TV,47.0,3162,"['Slice of Life', 'Drama', 'Romance', 'School', 'Shoujo']",Manga,1996,spring,1996-04-03
2087,VS Knight Lamune & 40 Fire,TV,26.0,2074,"['Action', 'Comedy', 'Fantasy', 'Mecha', 'Shounen']",Original,1996,spring,1996-04-03
3550,Midori no Makibao,TV,61.0,1106,"['Sports', 'Comedy']",Manga,1996,spring,1996-03-08
8764,Hajime Ningen Gon,TV,39.0,414,"['Comedy', 'Historical']",Manga,1996,spring,1996-04-03
7639,Shounen Santa no Daibouken!,TV,24.0,273,"['Adventure', 'Fantasy', 'Shounen']",Novel,1996,spring,1996-04-06
20081,Ijiwaru Baasan (1996),TV,46.0,217,"['Comedy', 'Slice of Life']",-,1996,spring,1996-03-19
650,Gunsmith Cats,OVA,3.0,31811,"['Action', 'Comedy', 'Police', 'Seinen']",Manga,1996,spring,1995-10-31
1182,Shamanic Princess,OVA,6.0,9709,"['Action', 'Fantasy', 'Magic', 'Romance']",Original,1996,spring,1996-06-24
3626,Mobile Suit Gundam Wing: Operation Meteor,OVA,4.0,9394,"['Action', 'Military', 'Sci-Fi', 'Adventure', 'Space', 'Psychological', 'Drama', 'Mecha']",Original,1996,spring,1996-04-24
769,Burn Up! W,OVA,4.0,8144,"['Sci-Fi', 'Comedy', 'Ecchi', 'Mecha', 'Shounen']",Original,1996,spring,1996-04-09
629,Mahoutsukai Tai!,OVA,6.0,7119,"['Sci-Fi', 'Comedy', 'Magic', 'Romance', 'Fantasy']",Original,1996,spring,1996-05-24
2462,Toushinden,OVA,2.0,3432,"['Action', 'Martial Arts']",Game,1996,spring,1996-06-20
2698,Sanctuary,OVA,1.0,3280,"['Action', 'Police', 'Thriller', 'Drama', 'Seinen']",Manga,1996,spring,1996-04-30
1390,Parade Parade,OVA,2.0,2591,"['Hentai', 'Music', 'Yuri']",Manga,1996,spring,1996-04-25
2057,Ojousama Sousamou,OVA,1.0,2475,"['Action', 'Comedy', 'Mystery', 'Police']",Original,1996,spring,1996-03-31
2102,Tattoon Master,OVA,2.0,2433,"['Adventure', 'Comedy', 'Slice of Life', 'Supernatural']",Manga,1996,spring,1996-04-25
1059,Mutant Turtles: Choujin Densetsu-hen,OVA,2.0,2414,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Super Power']",-,1996,spring,1996-05-20
1595,Inma Daitoshi: Beast City,OVA,3.0,2142,['Hentai'],-,1996,spring,1996-05-23
3952,Blue Seed 1.5,OVA,2.0,1978,"['Comedy', 'Romance', 'Sci-Fi']",-,1996,spring,1996-06-20
2078,Landlock,OVA,2.0,1773,"['Adventure', 'Fantasy', 'Sci-Fi']",-,1996,spring,1996-06-20
4774,Ningyou Tsukai,OVA,1.0,1395,['Hentai'],Game,1996,spring,1996-05-20
4490,Soap no Moko-chan,OVA,1.0,1374,['Hentai'],Manga,1996,spring,1996-06-20
3816,Idol Fight Suchie-Pai 2,OVA,1.0,1199,"['Action', 'Ecchi']",Game,1996,spring,1996-04-19
3890,Sei Shoujo Sentai Lakers EX,OVA,1.0,1184,"['Hentai', 'Sci-Fi']",-,1996,spring,1996-05-20
5566,Harenchi Koumon Manyuuki,OVA,1.0,933,"['Hentai', 'Historical']",-,1996,spring,1996-05-02
4522,Bounty Hunter: The Hard,OVA,1.0,922,"['Action', 'Police']",Manga,1996,spring,1996-04-30
1851,Haou Daikei Ryuu Knight: Adeu Legend Final,OVA,1.0,668,"['Parody', 'Adventure', 'Fantasy', 'Comedy', 'Mecha']",-,1996,spring,1996-05-24
1396,Future GPX Cyber Formula: Early Days Renewal,OVA,2.0,551,"['Drama', 'Sci-Fi', 'Shounen', 'Sports']",-,1996,spring,1996-03-31
23769,Toppuku Kyousou Kyoku,OVA,2.0,181,"['Comedy', 'Shounen']",-,1996,spring,1996-06-27
19463,Hamuko Mairu!,OVA,1.0,144,"['Adventure', 'Comedy']",Manga,1996,spring,1996-06-28
1006,Tenchi Muyou! in Love,Movie,1.0,19554,"['Action', 'Comedy', 'Romance', 'School', 'Sci-Fi', 'Shounen', 'Space']",-,1996,spring,1996-04-19
493,Armitage III: Poly-Matrix,Movie,1.0,12192,"['Action', 'Military', 'Sci-Fi', 'Adventure', 'Police', 'Romance', 'Mecha']",Original,1996,spring,1996-04-19
1416,Lupin III: Dead or Alive,Movie,1.0,8215,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",Manga,1996,spring,1996-04-19
8359,Crayon Shin-chan Movie 04: Henderland no Daibouken,Movie,1.0,4024,"['Adventure', 'Magic', 'Ecchi', 'Seinen']",Manga,1996,spring,1996-04-18
